1.0483e-14, 0.010169
1.1220e-14, 0.010891
1.2026e-14, 0.011581
1.2765e-14, 0.012075
1.3745e-14, 0.012886
1.4685e-14, 0.013606
1.5481e-14, 0.014130
1.6640e-14, 0.014857
1.7649e-14, 0.015614
1.8855e-14, 0.016228
2.0222e-14, 0.016926
2.1402e-14, 0.017573
2.2869e-14, 0.018193
2.4632e-14, 0.018966
2.6354e-14, 0.019622
2.8280e-14, 0.020254
3.0207e-14, 0.020899
3.2095e-14, 0.021463
3.4535e-14, 0.021988
3.6840e-14, 0.022487
3.9164e-14, 0.022857
4.2136e-14, 0.023373
4.5074e-14, 0.023751
4.8218e-14, 0.024140
5.1581e-14, 0.024416
5.5178e-14, 0.024687
5.9026e-14, 0.024807
6.3142e-14, 0.025086
6.7545e-14, 0.025111
7.2256e-14, 0.025111
7.7295e-14, 0.025111
8.2685e-14, 0.025111
8.8451e-14, 0.025080
9.4620e-14, 0.024802
1.0122e-13, 0.024709
1.0828e-13, 0.024428
1.1583e-13, 0.024251
1.2391e-13, 0.023939
1.3255e-13, 0.023669
1.4179e-13, 0.023311
1.5168e-13, 0.023001
1.6226e-13, 0.022683
1.7357e-13, 0.022376
1.8568e-13, 0.021945
1.9862e-13, 0.021635
2.1248e-13, 0.021325
2.2729e-13, 0.021015
2.4315e-13, 0.020735
2.6010e-13, 0.020490
2.7824e-13, 0.020320
2.9764e-13, 0.020115
3.1840e-13, 0.019996
3.4061e-13, 0.019990
3.6436e-13, 0.019990
3.8977e-13, 0.019994
4.1695e-13, 0.019990
4.4603e-13, 0.020175
4.7713e-13, 0.020362
5.1041e-13, 0.020663
5.4600e-13, 0.021015
5.8408e-13, 0.021394
6.2641e-13, 0.021861
6.6488e-13, 0.022313
7.1804e-13, 0.022924
7.6185e-13, 0.023455
8.2099e-13, 0.024186
8.7526e-13, 0.025076
9.3509e-13, 0.025600
9.8903e-13, 0.026433
1.0519e-12, 0.027278
1.1184e-12, 0.028152
1.1891e-12, 0.028968
1.2642e-12, 0.029845
1.3441e-12, 0.030686
1.4291e-12, 0.031569
1.5250e-12, 0.032455
1.6219e-12, 0.033311
1.7259e-12, 0.034154
1.8311e-12, 0.035065
1.9481e-12, 0.035880
2.0699e-12, 0.036785
2.2021e-12, 0.037587
2.3293e-12, 0.038453
2.4809e-12, 0.039305
2.6516e-12, 0.040103
2.8139e-12, 0.040685
2.9746e-12, 0.041515
3.1937e-12, 0.042258
3.3625e-12, 0.042901
3.6106e-12, 0.043664
3.8333e-12, 0.044377
4.0773e-12, 0.044858
4.3889e-12, 0.045704
4.6926e-12, 0.046329
5.0198e-12, 0.046956
5.3699e-12, 0.047597
5.7473e-12, 0.048172
6.1701e-12, 0.048705
6.6112e-12, 0.049348
7.0689e-12, 0.049999
7.5031e-12, 0.050613
8.0305e-12, 0.051255
8.6236e-12, 0.051906
9.2084e-12, 0.052800
9.8220e-12, 0.053326
1.0479e-11, 0.054232
1.1221e-11, 0.055172
1.1927e-11, 0.055807
1.2742e-11, 0.056907
1.3575e-11, 0.057641
1.4136e-11, 0.058403
1.4949e-11, 0.059115
1.5592e-11, 0.060110
1.6411e-11, 0.060882
1.7114e-11, 0.061867
1.7960e-11, 0.062775
1.8862e-11, 0.063872
1.9810e-11, 0.064899
2.0805e-11, 0.065995
2.1851e-11, 0.067337
2.2949e-11, 0.068422
2.4102e-11, 0.069785
2.5313e-11, 0.071136
2.6585e-11, 0.072474
2.7921e-11, 0.073861
2.9324e-11, 0.075247
3.0797e-11, 0.076615
3.2312e-11, 0.077949
3.3182e-11, 0.079130
3.4799e-11, 0.080407
3.6095e-11, 0.081600
3.7470e-11, 0.082791
3.8439e-11, 0.083933
4.0288e-11, 0.085185
4.1373e-11, 0.086351
4.3407e-11, 0.087866
4.5589e-11, 0.089575
4.7899e-11, 0.091170
4.9098e-11, 0.092356
5.0388e-11, 0.092869
5.1513e-11, 0.093994
5.4123e-11, 0.095642
5.5883e-11, 0.096895
5.7543e-11, 0.096752
5.7576e-11, 0.097929
5.9699e-11, 0.099180
6.1180e-11, 0.10026
6.2273e-11, 0.10129
6.5595e-11, 0.10279
6.9186e-11, 0.10448
7.0393e-11, 0.10575
7.4082e-11, 0.10706
7.6361e-11, 0.10861
8.0116e-11, 0.11002
8.2230e-11, 0.11130
8.5227e-11, 0.11230
8.8370e-11, 0.11359
8.9949e-11, 0.11462
9.4747e-11, 0.11611
9.9894e-11, 0.11800
1.0491e-10, 0.11970
1.1019e-10, 0.12138
1.1462e-10, 0.12255
1.1869e-10, 0.12390
1.2455e-10, 0.12545
1.3064e-10, 0.12689
1.3533e-10, 0.12805
1.4091e-10, 0.12937
1.4772e-10, 0.13066
1.5169e-10, 0.13180
1.5915e-10, 0.13306
1.6715e-10, 0.13447
1.7555e-10, 0.13584
1.8437e-10, 0.13720
1.9364e-10, 0.13854
2.0337e-10, 0.13966
2.1382e-10, 0.14094
2.2545e-10, 0.14209
2.3704e-10, 0.14334
2.4895e-10, 0.14448
2.6146e-10, 0.14566
2.7460e-10, 0.14674
2.8840e-10, 0.14778
3.0289e-10, 0.14883
3.1811e-10, 0.14986
3.3409e-10, 0.15088
3.5088e-10, 0.15186
3.6851e-10, 0.15289
3.8703e-10, 0.15389
4.0648e-10, 0.15478
4.2691e-10, 0.15579
4.5010e-10, 0.15687
4.7461e-10, 0.15776
4.9495e-10, 0.15868
5.1940e-10, 0.15956
5.4629e-10, 0.16059
5.7604e-10, 0.16168
6.0646e-10, 0.16260
6.3245e-10, 0.16355
6.6369e-10, 0.16443
6.9704e-10, 0.16544
7.3207e-10, 0.16645
7.6886e-10, 0.16747
8.0969e-10, 0.16853
8.5393e-10, 0.16955
8.9648e-10, 0.17065
9.4284e-10, 0.17159
9.8325e-10, 0.17263
1.0318e-9, 0.17362
1.0837e-9, 0.17464
1.1381e-9, 0.17568
1.1953e-9, 0.17682
1.2554e-9, 0.17789
1.3184e-9, 0.17894
1.3847e-9, 0.18006
1.4543e-9, 0.18113
1.5274e-9, 0.18220
1.6041e-9, 0.18335
1.6847e-9, 0.18437
1.7694e-9, 0.18540
1.8583e-9, 0.18645
1.9517e-9, 0.18748
2.0497e-9, 0.18851
2.1527e-9, 0.18955
2.2609e-9, 0.19053
2.3745e-9, 0.19153
2.4938e-9, 0.19241
2.6293e-9, 0.19356
2.7858e-9, 0.19436
2.9056e-9, 0.19537
3.0622e-9, 0.19608
3.2808e-9, 0.19732
3.4663e-9, 0.19810
3.6916e-9, 0.19900
3.9652e-9, 0.19965
4.1821e-9, 0.20029
4.4796e-9, 0.20091
4.8046e-9, 0.20157
5.1397e-9, 0.20194
5.4981e-9, 0.20226
5.8815e-9, 0.20244
6.2917e-9, 0.20244
6.7304e-9, 0.20244
7.1998e-9, 0.20230
7.7019e-9, 0.20199
8.2390e-9, 0.20160
8.8136e-9, 0.20103
9.4282e-9, 0.20041
1.0057e-8, 0.19962
1.0460e-8, 0.19885
1.1009e-8, 0.19833
1.1526e-8, 0.19752
1.2031e-8, 0.19703
1.2604e-8, 0.19604
1.3289e-8, 0.19505
1.3956e-8, 0.19413
1.4658e-8, 0.19308
1.5394e-8, 0.19201
1.6168e-8, 0.19098
1.6980e-8, 0.18977
1.7833e-8, 0.18865
1.8730e-8, 0.18730
1.9671e-8, 0.18597
2.0659e-8, 0.18473
2.1697e-8, 0.18344
2.2788e-8, 0.18201
2.3933e-8, 0.18047
2.5135e-8, 0.17910
2.6398e-8, 0.17765
2.7725e-8, 0.17608
2.9118e-8, 0.17457
3.0581e-8, 0.17301
3.2118e-8, 0.17144
3.3677e-8, 0.16982
3.5327e-8, 0.16840
3.6343e-8, 0.16716
3.8130e-8, 0.16572
4.0006e-8, 0.16429
4.1082e-8, 0.16305
4.2577e-8, 0.16263
4.2883e-8, 0.16158
4.4671e-8, 0.16033
4.6392e-8, 0.15901
4.7592e-8, 0.15785
4.9932e-8, 0.15634
5.2441e-8, 0.15463
5.5076e-8, 0.15293
5.7844e-8, 0.15122
6.0408e-8, 0.14966
6.2962e-8, 0.14838
6.5420e-8, 0.14702
6.7284e-8, 0.14598
6.9733e-8, 0.14570
7.0867e-8, 0.14443
7.3462e-8, 0.14411
7.4368e-8, 0.14295
7.6291e-8, 0.14181
8.0043e-8, 0.14039
8.3041e-8, 0.14002
8.4065e-8, 0.13887
8.6239e-8, 0.13773
9.0480e-8, 0.13635
9.5027e-8, 0.13482
9.9802e-8, 0.13325
1.0482e-7, 0.13171
1.1008e-7, 0.13019
1.1562e-7, 0.12872
1.1995e-7, 0.12833
1.2152e-7, 0.12722
1.2753e-7, 0.12588
1.3394e-7, 0.12455
1.4067e-7, 0.12327
1.4773e-7, 0.12193
1.5516e-7, 0.12066
1.6295e-7, 0.11953
1.7114e-7, 0.11844
1.7974e-7, 0.11736
1.8877e-7, 0.11638
1.9826e-7, 0.11542
2.0903e-7, 0.11436
2.1852e-7, 0.11386
2.2968e-7, 0.11312
2.4419e-7, 0.11229
2.5237e-7, 0.11164
2.6664e-7, 0.11112
2.8637e-7, 0.11061
3.0634e-7, 0.11007
3.2771e-7, 0.10974
3.5056e-7, 0.10956
3.7501e-7, 0.10935
4.0116e-7, 0.10959
4.2914e-7, 0.10971
4.5906e-7, 0.11015
4.9233e-7, 0.11059
5.2532e-7, 0.11117
5.5893e-7, 0.11174
6.0115e-7, 0.11278
6.4307e-7, 0.11372
6.8217e-7, 0.11454
7.2412e-7, 0.11546
7.6642e-7, 0.11652
8.0816e-7, 0.11741
8.4280e-7, 0.11837
8.8443e-7, 0.11932
9.2887e-7, 0.12032
9.7555e-7, 0.12135
0.0000010246, 0.12240
0.0000010761, 0.12344
0.0000011301, 0.12447
0.0000011882, 0.12542
0.0000012529, 0.12647
0.0000013172, 0.12754
0.0000013834, 0.12856
0.0000014529, 0.12950
0.0000015260, 0.13053
0.0000016089, 0.13162
0.0000017067, 0.13244
0.0000017779, 0.13341
0.0000018858, 0.13410
0.0000020038, 0.13501
0.0000021317, 0.13584
0.0000022867, 0.13683
0.0000024412, 0.13739
0.0000026168, 0.13785
0.0000027992, 0.13812
0.0000029944, 0.13836
0.0000032033, 0.13828
0.0000034267, 0.13810
0.0000036656, 0.13773
0.0000039213, 0.13723
0.0000041913, 0.13640
0.0000043995, 0.13557
0.0000046350, 0.13501
0.0000048427, 0.13423
0.0000050786, 0.13335
0.0000053273, 0.13237
0.0000055950, 0.13138
0.0000058761, 0.13019
0.0000061714, 0.12903
0.0000064815, 0.12773
0.0000068072, 0.12633
0.0000071493, 0.12485
0.0000075085, 0.12325
0.0000078858, 0.12166
0.0000082821, 0.12005
0.0000086911, 0.11836
0.0000089390, 0.11707
0.0000093525, 0.11568
0.0000095293, 0.11456
0.0000098756, 0.11362
0.000010015, 0.11292
0.000010327, 0.11182
0.000010544, 0.11070
0.000010855, 0.10958
0.000011189, 0.10844
0.000011390, 0.10740
0.000011685, 0.10644
0.000011975, 0.10541
0.000012207, 0.10441
0.000012501, 0.10337
0.000012886, 0.10217
0.000013209, 0.10098
0.000013537, 0.099952
0.000013873, 0.098928
0.000014217, 0.097848
0.000014456, 0.096885
0.000014928, 0.095617
0.000015302, 0.094405
0.000015681, 0.093292
0.000016071, 0.092084
0.000016469, 0.090991
0.000016878, 0.089967
0.000017297, 0.088828
0.000017726, 0.087637
0.000018166, 0.086541
0.000018567, 0.085488
0.000019087, 0.084302
0.000019553, 0.083162
0.000019995, 0.082109
0.000020559, 0.081000
0.000021073, 0.079855
0.000021708, 0.078752
0.000022238, 0.077533
0.000022790, 0.076371
0.000023356, 0.075275
0.000023935, 0.074214
0.000024529, 0.073068
0.000025138, 0.071922
0.000025762, 0.070850
0.000026401, 0.069828
0.000027056, 0.068715
0.000027728, 0.067537
0.000028416, 0.066382
0.000029121, 0.065319
0.000029844, 0.064281
0.000030584, 0.063257
0.000031343, 0.062233
0.000032121, 0.061209
0.000032918, 0.060185
0.000033735, 0.059160
0.000034573, 0.058136
0.000035431, 0.057112
0.000036310, 0.056099
0.000037421, 0.055038
0.000038539, 0.053893
0.000040042, 0.052561
0.000041045, 0.051309
0.000042063, 0.050314
0.000044132, 0.048896
0.000045757, 0.047531
0.000047209, 0.046268
0.000049430, 0.045218
0.000049430, 0.044360
0.000051702, 0.043375
0.000053737, 0.041999
0.000056392, 0.040365
0.000059225, 0.038807
0.000062201, 0.037341
0.000065327, 0.035794
0.000068610, 0.034333
0.000072057, 0.032919
0.000075678, 0.031562
0.000079481, 0.030354
0.000083475, 0.029155
0.000087669, 0.027885
0.000092075, 0.026765
0.000096004, 0.025909
